epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,14321.7,0.7365,0.46945,1.02508,0.86443,0.8782,0.9044,0.73976,0.94766,0.56243,1.21634,0.00108764,0.00108764,0.00108764
55,14578.5,0.73023,0.46438,1.02122,0.8587,0.88227,0.90523,0.74196,0.94569,0.56302,1.21572,0.00107364,0.00107364,0.00107364
56,14836.6,0.73174,0.4666,1.02209,0.85997,0.88662,0.9065,0.74452,0.94429,0.56225,1.21594,0.0010595,0.0010595,0.0010595
57,15095.5,0.72385,0.46125,1.01715,0.86452,0.88238,0.90637,0.74532,0.94223,0.56131,1.21508,0.00104523,0.00104523,0.00104523
58,15355.8,0.72037,0.45666,1.0154,0.86472,0.87977,0.90539,0.74519,0.94019,0.56063,1.21495,0.00103083,0.00103083,0.00103083
59,15613.7,0.71985,0.45584,1.01652,0.85867,0.88641,0.90699,0.74578,0.9382,0.55931,1.21455,0.00101631,0.00101631,0.00101631
60,15874.1,0.71919,0.45701,1.01572,0.87275,0.87152,0.90611,0.74756,0.93618,0.55737,1.2144,0.00100168,0.00100168,0.00100168
61,16134.6,0.70803,0.44632,1.00748,0.86522,0.8796,0.90713,0.74923,0.93436,0.55664,1.21466,0.000986945,0.000986945,0.000986945
62,16394.3,0.70425,0.4433,1.00852,0.86264,0.88601,0.90842,0.75072,0.93298,0.55518,1.21562,0.000972106,0.000972106,0.000972106
63,16651.7,0.7062,0.44325,1.008,0.86369,0.88714,0.9089,0.7523,0.93174,0.55394,1.2156,0.000957173,0.000957173,0.000957173
64,16911.5,0.70213,0.44277,1.00543,0.86722,0.8839,0.9093,0.75262,0.9305,0.5531,1.21526,0.000942152,0.000942152,0.000942152
65,17169.9,0.70004,0.44096,1.00531,0.86878,0.88411,0.90962,0.75215,0.92968,0.55299,1.21489,0.000927051,0.000927051,0.000927051
66,17428.4,0.69295,0.43699,1.00132,0.86744,0.88584,0.90997,0.75262,0.92862,0.55227,1.21442,0.000911874,0.000911874,0.000911874
67,17690.6,0.69019,0.43636,1.00038,0.86795,0.88569,0.90956,0.75261,0.92792,0.55171,1.21458,0.000896631,0.000896631,0.000896631
68,17953.6,0.68591,0.43181,0.99863,0.86801,0.8855,0.91019,0.75258,0.92685,0.55055,1.21425,0.000881326,0.000881326,0.000881326
69,18209.2,0.68034,0.43184,0.99532,0.86911,0.88586,0.91042,0.75415,0.92596,0.5492,1.21414,0.000865967,0.000865967,0.000865967
70,18465.4,0.6756,0.42339,0.9937,0.86813,0.88635,0.91078,0.75456,0.92467,0.54868,1.21368,0.00085056,0.00085056,0.00085056
71,18724.7,0.67268,0.42466,0.99011,0.87388,0.88568,0.91258,0.75564,0.92312,0.54853,1.21308,0.000835112,0.000835112,0.000835112
72,18981.3,0.67293,0.4223,0.9912,0.87483,0.8857,0.91285,0.75608,0.92273,0.54838,1.21334,0.000819631,0.000819631,0.000819631
73,19235.6,0.67127,0.42054,0.98993,0.87571,0.88569,0.91254,0.75647,0.92211,0.54807,1.21342,0.000804122,0.000804122,0.000804122
74,19496,0.66569,0.41768,0.98932,0.87681,0.88335,0.91246,0.75552,0.92151,0.54762,1.21369,0.000788593,0.000788593,0.000788593
75,19756.8,0.66484,0.41743,0.98663,0.87381,0.88692,0.91238,0.75567,0.92054,0.54792,1.21352,0.00077305,0.00077305,0.00077305
76,20015.7,0.65983,0.4148,0.98272,0.877,0.88417,0.91263,0.75576,0.9199,0.54761,1.21366,0.0007575,0.0007575,0.0007575
77,20277.6,0.66146,0.41502,0.98601,0.87437,0.88496,0.91275,0.75611,0.91887,0.54755,1.21345,0.00074195,0.00074195,0.00074195
78,20536.3,0.65773,0.41229,0.983,0.87403,0.88528,0.91273,0.75674,0.91788,0.54737,1.213,0.000726407,0.000726407,0.000726407
79,20797.2,0.65086,0.40722,0.98112,0.87297,0.88494,0.91273,0.7564,0.91685,0.54715,1.21267,0.000710878,0.000710878,0.000710878
80,21054.7,0.64923,0.40518,0.9801,0.87322,0.88594,0.91266,0.75637,0.9163,0.5467,1.2127,0.000695369,0.000695369,0.000695369
81,21314.6,0.65027,0.4087,0.97973,0.88407,0.87837,0.91241,0.75667,0.91577,0.54686,1.21288,0.000679888,0.000679888,0.000679888
82,21576.7,0.64349,0.4046,0.97522,0.8853,0.87552,0.91221,0.75716,0.91525,0.54716,1.21301,0.00066444,0.00066444,0.00066444
83,21835.3,0.6398,0.40168,0.97371,0.88559,0.87558,0.91202,0.75794,0.91498,0.54743,1.21358,0.000649033,0.000649033,0.000649033
84,22095.5,0.63718,0.40233,0.97139,0.88116,0.8789,0.91045,0.75806,0.91451,0.54709,1.21347,0.000633674,0.000633674,0.000633674
85,22357.2,0.62953,0.39339,0.96991,0.88025,0.87793,0.91033,0.75826,0.9142,0.54676,1.21392,0.000618369,0.000618369,0.000618369
86,22617.7,0.62898,0.394,0.96799,0.88223,0.87743,0.91048,0.75902,0.91398,0.54661,1.21446,0.000603126,0.000603126,0.000603126
87,22875.8,0.62636,0.39327,0.96974,0.87559,0.8804,0.91026,0.75929,0.91369,0.54635,1.215,0.000587949,0.000587949,0.000587949
88,23134.4,0.62382,0.3891,0.96648,0.87972,0.87955,0.91038,0.75966,0.91322,0.54658,1.21517,0.000572848,0.000572848,0.000572848
89,23396,0.62502,0.39053,0.96706,0.88263,0.87644,0.9104,0.76011,0.9128,0.54676,1.21552,0.000557827,0.000557827,0.000557827
90,23654.8,0.61634,0.38702,0.96296,0.88655,0.87505,0.90991,0.76023,0.91228,0.54726,1.21582,0.000542894,0.000542894,0.000542894
91,23916.4,0.61714,0.38716,0.9632,0.88653,0.87504,0.90894,0.75957,0.91199,0.54741,1.21617,0.000528055,0.000528055,0.000528055
92,24178.2,0.61783,0.38448,0.96549,0.8867,0.87499,0.9085,0.75991,0.91163,0.54782,1.21657,0.000513317,0.000513317,0.000513317
93,24435.1,0.61346,0.38277,0.96152,0.88781,0.87619,0.90967,0.7604,0.91132,0.54765,1.21684,0.000498685,0.000498685,0.000498685
94,24690.4,0.60865,0.37923,0.95902,0.88837,0.87648,0.91069,0.76106,0.9111,0.5474,1.2171,0.000484168,0.000484168,0.000484168
